NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
951963,1,26000,0,0,0,0,0,0,0,0,0,8400,0,4500,0,26000,0,0,4500,4500,0,8400,12.395481089,0,0,3513.3126736,-3500.917193,4899.0828074,35399.082807
951963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35000,0,0,0,0,0,0,0,-35000
951978,1,19000,0,0,0,0,0,0,0,0,0,7800,0,0,0,19000,0,0,0,0,0,7800,0,0,0,1166.3193248,-1166.319325,6633.6806752,25633.680675
951978,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
951984,1,23400,1440,0,0,200,200,0,0,0,0,4800,0,0,0,24840,0,0,200,200,0,4800,4.1880183433,0,0,2045.5446619,-2041.356644,2758.6433565,27798.643356
951984,2,15740.68,100,0,0,2259.32,2259.32,0,0,0,0,0,0,0,0,15840.68,0,0,2259.32,2259.32,0,0,0,0,0,0,0,0,18100
951986,1,0,0,0,0,0,0,0,0,0,2250,11300,0,1800,0,0,0,0,1800,1800,0,13550,0,0,0,2781.2230052,-2781.223005,10768.776995,12568.776995
951986,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,27000
951986,3,18773.86,0,0,0,525.14285714,525.14285714,0,0,0,0,0,0,0,0,18773.857143,0,0,525.14285714,525.14285714,0,0,0,0,0,0,0,0,19299
951986,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24900,0,0,0,0,0,0,0,24900
951994,1,0,0,18000,0,0,0,0,0,0,0,9600,0,0,0,0,18000,0,0,18000,0,9600,15.494351361,0,0,0,15.494351361,9615.4943514,27615.494351
951994,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
951995,1,0,0,13000,0,0,0,0,0,0,0,9600,0,0,0,0,13000,0,0,13000,0,9600,4.9263561304,0,0,0,4.9263561304,9604.9263561,22604.926356
951995,2,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,9600
951996,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,30000,18000,61.977405444,0,452.4447135,1256.0361959,-741.6140769,17258.385923,47258.385923
951997,1,50000,0,0,0,0,0,0,0,0,0,32000,0,0,0,50000,0,0,0,0,12000,32000,352.09189535,266.1336904,71.349137637,0,689.57472339,32689.574723,94689.574723
951997,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
951998,1,22000,0,0,0,0,0,0,0,0,0,7200,0,0,0,22000,0,0,0,0,0,7200,7.7471756805,0,0,1794.3374227,-1786.590247,5413.409753,27413.409753
952002,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,12000,7200,13.944916225,0,0,3050.3736186,-3036.428702,4163.5712976,16163.571298
952002,2,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,19000
952004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,5006.1977405
952007,1,37200,0,0,0,0,0,0,0,0,5500,8400,0,0,0,37200,0,0,0,0,0,13900,52.680794628,0,1292.5073231,0,1345.1881177,15245.188118,52445.188118
952007,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
952008,1,60000,0,0,0,0,0,0,0,0,0,8880,0,0,0,60000,0,0,0,0,0,8880,343.8274824,0,37.728264718,1973.771165,-1592.215418,7287.7845821,67287.784582
952008,2,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,55000
952009,1,28000,0,0,0,0,0,0,0,0,0,12000,0,0,0,28000,0,0,0,0,0,12000,43.384183811,0,0,4485.8435568,-4442.459373,7557.5406271,35557.540627
952009,2,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
952025,1,59749,730,0,0,0,0,0,0,0,8160,35400,0,0,0,60479,0,0,0,0,0,43560,137.1714926,0,3199.4174562,2486.9516679,849.6372809,44409.637281,104888.63728
952025,2,0,0,19812,0,0,0,0,0,0,0,0,0,0,0,0,19812,0,0,19812,0,0,0,0,0,0,0,0,19812
952025,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
952028,1,0,0,20784,0,0,0,0,0,0,0,34000,0,734,0,0,20784,0,734,21518,0,34000,21.692091905,0,0,0,21.692091905,34021.692092,55539.692092
952028,2,0,0,6144,0,0,0,0,0,0,0,0,0,0,0,0,6144,0,0,6144,0,0,0,0,0,0,0,0,6144
952040,1,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,100000,25000,2430.5220895,0,659.89586006,0,3090.4179496,28090.41795,128090.41795
952040,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
952040,3,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
952040,4,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
952045,1,0,0,0,0,0,0,0,0,0,0,25100,0,0,0,0,0,0,0,0,0,25100,18.593221633,0,0,0,18.593221633,25118.593222,25118.593222
952045,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,12000,0,0,0,0,0,0,0,27600
952055,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,12000,4800,309.88702722,0,0,0,309.88702722,5109.8870272,17109.887027
952056,1,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,-111000,5500,30.988702722,1393.8581118,7964.4182588,0,9389.2650733,14889.265073,-96110.73493
952063,1,0,0,33800,0,0,0,0,0,0,0,39600,0,0,0,0,33800,0,0,33800,50000,39600,77.471756805,0,0,6028.9737403,-5951.501983,33648.498017,117448.49802
952070,1,0,0,60450,0,0,0,0,0,0,16000,121000,0,0,0,0,60450,0,0,60450,0,137000,1220.852338,0,11713.793432,0,12934.64577,149934.64577,210384.64577
952074,1,0,0,0,0,0,0,0,0,0,0,42000,0,2200,0,0,0,0,2200,2200,22000,42000,41.834748675,0,39.424940383,1435.4699382,-1354.210249,40645.789751,64845.789751
952074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,13000
952098,1,30000,0,0,0,0,0,0,0,0,0,18700,0,0,0,30000,0,0,0,0,0,18700,29.439267586,0,19.712470191,843.33858867,-794.1868509,17905.813149,47905.813149
952104,1,0,0,0,0,1000,0,1000,0,0,0,61500,0,0,0,0,0,0,1000,1000,20000,61500,5.9767426763,0,473.09928459,3947.5423299,-3468.466303,58031.533697,79031.533697
952110,1,0,0,9000,0,0,0,0,0,0,32000,18000,0,0,0,0,9000,0,0,9000,0,50000,0,0,0,0,0,50000,59000
952110,2,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,6000
952114,1,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,39325.245857,9600,82.709534597,0,0,0,82.709534597,9682.7095346,49007.955391
952114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,30000
952122,1,200000,10000,0,0,0,0,0,0,0,0,26600,0,0,0,210000,0,0,0,0,0,26600,1656.7072419,422.08227908,1370.4364093,0,3449.2259303,30049.22593,240049.22593
952122,2,25000,0,0,0,5000,5000,0,0,0,0,0,0,0,0,25000,0,0,5000,5000,0,0,0,0,0,0,0,0,30000
952133,1,25000,1326,0,0,0,0,0,0,0,0,18264,0,0,0,26326,0,0,0,0,0,18264,6.1977405444,0,0,4575.5604279,-4569.362687,13694.637313,40020.637313
952143,1,40000,0,0,0,0,0,0,0,0,0,24000,0,0,0,40000,0,0,0,0,0,24000,0,0,0,0,0,24000,64000
952143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,7500
952156,1,4400,0,0,0,9000,9000,0,0,0,0,23925.975592,0,0,0,4400,0,0,9000,9000,0,23925.975592,70.169296205,0,10.447609201,2727.3928825,-2646.775977,21279.199615,34679.199615
952156,2,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,45000
952160,1,0,0,0,0,0,0,0,0,0,71000,52000,0,0,0,0,0,0,0,0,22000,123000,34.087572994,0,4928.1175479,0,4962.2051209,127962.20512,149962.20512
952160,2,0,0,33600,0,0,0,0,0,0,0,0,0,0,0,0,33600,0,0,33600,0,0,0,0,0,0,0,0,33600
952165,1,35000,0,0,0,0,0,0,0,0,0,12400,0,0,0,35000,0,0,0,0,0,12400,61.977405444,0,0,3355.4109805,-3293.433575,9106.566425,44106.566425
952183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878.0487805,0,106.33123855,0,258.48596743,0,364.81720597,364.81720597,2242.8659865
952183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75121.95122,0,0,0,0,0,0,0,75121.95122
952183,3,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
952183,4,10400,0,0,0,3600,3600,0,0,0,0,0,0,0,0,10400,0,0,3600,3600,0,0,0,0,0,0,0,0,14000
952189,1,0,0,0,0,0,0,0,0,0,0,14400,0,3000,0,0,0,0,3000,3000,20000,14400,3.0988702722,0,235.98179991,0,239.08067019,14639.08067,37639.08067
952222,1,0,0,0,0,0,0,0,0,0,34000,42200,0,0,0,0,0,0,0,0,105000,76200,154.94351361,0,594.10648699,8074.5184022,-7325.468402,68874.531598,173874.5316
952228,1,113000,16200,0,0,0,0,0,0,0,15050,45600,0,0,0,129200,0,0,0,0,0,60650,216.92091905,46.617328155,516.46671902,4449.9568083,-3669.951842,56980.048158,186180.04816
952228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000
952255,1,3200,0,0,0,9000,9000,0,0,0,0,12000,0,0,0,3200,0,0,9000,9000,0,12000,15.494351361,0,105.08,2691.5061341,-2570.931783,9429.0682173,21629.068217
952255,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,1400
952305,1,4500,0,0,0,0,0,0,0,0,0,0,0,0,2760,4500,0,0,2760,2760,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,7263.0988703
952337,1,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,35000,9600,458.92278139,0,0,2835.0531279,-2376.130346,7223.8696535,42223.869654
952337,2,22500,200,0,0,0,0,0,0,0,0,0,0,0,0,22700,0,0,0,0,0,0,0,0,0,0,0,0,22700
952394,1,0,0,0,0,0,0,0,0,0,0,18200,0,1200,0,0,0,0,1200,1200,30000,18200,13.944916225,0,1106.4960636,2099.3747846,-978.9338048,17221.066195,48421.066195
952394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,30000
952407,1,30000,0,0,0,0,0,0,0,0,0,0,10000,0,0,30000,0,-10000,-10000,-10000,0,0,43.693653643,0,0,0,43.693653643,43.693653643,20043.693654
952414,1,0,0,16640,0,0,0,0,0,0,0,13200,0,0,0,0,16640,0,0,16640,0,13200,4.6483054083,0,0,2332.6386495,-2327.990344,10872.009656,27512.009656
952414,3,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,18500
952419,1,40000,500,0,0,0,0,0,0,0,0,22900,0,0,0,40500,0,0,0,0,0,22900,9.2966108166,0,177.41223172,0,186.70884254,23086.708843,63586.708843
952419,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
952424,1,23000,0,0,0,0,0,0,0,0,0,7200,0,0,0,23000,0,0,0,0,0,7200,135.23755229,0,0,1435.4699382,-1300.232386,5899.7676141,28899.767614
952424,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
952425,1,56000,1715,0,0,0,0,0,0,0,4428,14400,0,0,0,57715,0,0,0,0,0,18828,340.87572994,0,880.06494038,3229.8073609,-2008.866691,16819.133309,74534.133309
952430,1,15600,0,0,0,0,0,0,0,0,0,12000,0,0,0,15600,0,0,0,0,0,12000,12.705368116,0,0,0,12.705368116,12012.705368,27612.705368
952430,2,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
952430,3,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
952442,1,50000,0,0,0,0,0,0,0,0,25000,7094.5731899,0,0,0,50000,0,0,0,0,0,32094.57319,30.988702722,0,0,0,30.988702722,32125.561893,82125.561893
952442,2,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,45000
952454,1,72000,5500,0,0,0,0,0,0,0,0,29931.379772,0,0,0,77500,0,0,0,0,0,29931.379772,165.78955956,0,1392.3498808,3714.278465,-2156.139025,27775.240747,105275.24075
952454,2,30000,1300,0,0,0,0,0,0,0,0,0,0,0,0,31300,0,0,0,0,0,0,0,0,0,0,0,0,31300
952469,1,21000,0,0,0,0,0,0,0,0,0,8400,0,0,0,21000,0,0,0,0,0,8400,3.4439585192,0,0,0,3.4439585192,8403.4439585,29403.443959
952469,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,35000
952506,1,36870.34,1500,0,0,1129.66,1129.66,0,0,0,0,18000,0,0,0,38370.34,0,0,1129.66,1129.66,0,18000,30.140641681,0,0,5024.1447836,-4994.004142,13005.995858,52505.995858
952519,1,19000,1200,0,0,0,0,0,0,0,0,7800,0,0,0,20200,0,0,0,0,0,7800,7.7471756805,0,269.08972565,2153.2049072,-1876.368006,5923.6319941,26123.631994
952519,2,14000,0,0,0,3200,0,3200,0,0,0,0,0,0,0,14000,0,0,3200,3200,0,0,0,0,0,0,0,0,17200
952537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3493371608,0,0,0,9.3493371608,9.3493371608,9.3493371608
952537,2,24000,150,0,0,0,0,0,0,0,0,0,0,0,0,24150,0,0,0,0,0,0,0,0,0,0,0,0,24150
952550,1,33600,0,0,0,0,0,0,0,0,0,8400,0,0,0,33600,0,0,0,0,0,8400,37.186443267,0,91.964940383,3104.2037413,-2975.052358,5424.9476424,39024.947642
952550,2,24000,500,0,0,0,0,0,0,0,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,0,0,24500
952553,1,0,0,0,0,0,0,0,0,0,0,18000,0,600,0,0,0,0,600,600,35000,18000,46.483054083,0,0,0,46.483054083,18046.483054,53646.483054
952566,1,37800,0,0,0,0,0,0,0,0,0,20000,0,0,0,37800,0,0,0,0,0,20000,15.494351361,0,55.167,5257.4086485,-5186.747297,14813.252703,52613.252703
952568,1,3500,100,0,0,0,0,0,0,0,0,8400,0,0,0,3600,0,0,0,0,0,8400,21.692091905,0,26.27,3086.260367,-3038.298275,5361.7017249,8961.7017249
952568,2,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,33600,0,0,0,0,0,0,0,0,0,0,0,0,33600
952574,1,32000,3800,0,0,0,0,0,0,0,0,16800,0,0,0,35800,0,0,0,0,0,16800,10.846045953,0,82.752494038,2870.9398763,-2777.341336,14022.658664,49822.658664
952595,1,23000,0,0,0,0,0,0,0,0,0,7800,0,0,0,23000,0,0,0,0,0,7800,10.846045953,0,973.6327341,2691.5061341,-1707.027354,6092.972646,29092.972646
952595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,27000
952599,1,19926.57,1200,0,0,573.42657343,573.42657343,0,0,0,0,10800,0,0,0,21126.573427,0,0,573.42657343,573.42657343,0,10800,7.7471756805,0,0,2296.7519011,-2289.004725,8510.9952746,30210.995275
952637,1,23800,0,0,0,0,0,0,0,0,0,7200,0,0,0,23800,0,0,0,0,0,7200,0,0,0,1614.9036804,-1614.90368,5585.0963196,29385.09632
952645,1,33000,0,0,0,0,0,0,0,0,0,12000,0,0,0,33000,0,0,0,0,0,12000,9.6588324234,0,1029.6171129,4126.9760722,-3087.700127,8912.2998731,41912.299873
952645,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,25000
952677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6197740544,0,0,0,0.6197740544,0.6197740544,0.6197740544
952677,2,0,0,0,0,7200,0,7200,0,0,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,7200
952677,3,0,0,0,0,4800,0,4800,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,0,0,0,4800
952682,1,22000,0,0,0,0,0,0,0,0,0,7800,0,0,0,22000,0,0,0,0,0,7800,6.1977405444,0,433.47494038,2619.7326371,-2180.059956,5619.9400438,27619.940044
952701,1,12000,0,0,0,0,0,0,0,0,0,8400,0,0,0,12000,0,0,0,0,0,8400,7.7471756805,0,0,3050.3736186,-3042.626443,5357.3735571,17357.373557
952701,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
952705,1,0,0,0,0,0,0,0,0,0,0,12000,0,2800,0,0,0,0,2800,2800,60000,12000,30.512717459,0,257.45066371,2870.9398763,-2582.976495,9417.0235049,72217.023505
952705,2,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,35000
952717,1,0,0,39000,0,0,0,0,0,0,0,15600,0,0,0,0,39000,0,0,39000,0,15600,209.4785051,0,0,0,209.4785051,15809.478505,54809.478505
952717,2,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,18200
952718,1,0,0,32500,0,0,0,0,0,0,0,12680,1000,0,0,0,32500,-1000,-1000,31500,0,12680,179.29924697,0,321.9739022,2512.0723918,-2010.799243,10669.200757,42169.200757
952721,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,18000,433.35505199,145.01482641,220.51277247,0,798.88265086,18798.882651,18798.882651
952721,2,45000,1300,0,0,0,0,0,0,0,0,0,0,0,0,46300,0,0,0,0,0,0,0,0,0,0,0,0,46300
952723,1,0,0,0,0,0,0,0,0,0,16500,90000,0,0,0,0,0,0,0,0,500000,106500,1549.4351361,1183.4655593,100700.29451,2153.3484542,101279.84675,207779.84675,707779.84675
952723,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
952732,1,0,0,43550,0,0,0,0,0,0,0,38400,0,0,0,0,43550,0,0,43550,0,38400,408.63764444,0,0,2063.4880361,-1654.850392,36745.149608,80295.149608
952735,1,15000,0,0,0,0,0,0,0,0,0,0,0,500,0,15000,0,0,500,500,0,0,0,0,0,0,0,0,15500
952739,1,0,0,0,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,30000,7800,24.790962178,0,0,1435.4699382,-1410.678976,6389.321024,36389.321024
952767,1,65000,10000,0,0,0,0,0,0,0,0,33850,0,0,0,75000,0,0,0,0,0,33850,3147.5629646,125.42188459,3600.9022173,3857.8254588,3016.0616076,36866.061608,111866.06161
952767,2,30000,1000,0,0,0,0,0,0,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,31000
952778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,30.988702722,0,0,0,30.988702722,30.988702722,28030.988703
952806,1,0,0,59800,0,0,0,0,0,0,0,18000,0,0,0,0,59800,0,0,59800,10000,18000,309.88702722,0,1707.7494038,2691.5061341,-673.869703,17326.130297,87126.130297
952806,2,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,45000
952815,1,0,0,0,0,0,0,0,0,0,11000,9600,0,0,0,0,0,0,0,0,40000,20600,3.0988702722,0,197.12470191,4844.7110413,-4644.487469,15955.512531,55955.512531
952815,2,42000,6000,0,0,0,0,0,0,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,48000
952819,1,70000,2000,0,0,0,0,0,0,0,0,10800,0,0,0,72000,0,0,0,0,0,10800,5.57796649,0,0,6962.0292001,-6956.451234,3843.5487664,75843.548766
952832,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,31000,6000,190.69618108,0,35.677125312,0,226.37330639,6226.3733064,37226.373306
952850,1,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,45000,12000,13.80349606,0,0,2870.9398763,-2857.13638,9142.8636197,54142.86362
952850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,40000
952865,1,28000,0,0,0,0,0,0,0,0,0,9600,0,0,0,28000,0,0,0,0,0,9600,30.411992311,0,425.92271462,0,456.33470693,10056.334707,38056.334707
952865,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
952871,1,30000,0,0,0,0,0,0,0,0,0,9600,0,0,0,30000,0,0,0,0,0,9600,92.966108166,48.96725126,347.45774967,0,489.39110909,10089.391109,40089.391109
952871,2,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
952909,1,0,0,0,0,0,0,0,0,0,0,24000,0,500,0,0,0,0,500,500,120000,24000,128.6031163,0,0,4126.9760722,-3998.372956,20001.627044,140501.62704
952909,2,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
952917,1,18740.68,0,0,0,2259.32,2259.32,0,0,0,0,0,0,1300,0,18740.68,0,0,3559.32,3559.32,0,0,61.977405444,0,0,0,61.977405444,61.977405444,22361.977405
952917,2,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000
952933,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,35000,18000,134.80085684,0,0,0,134.80085684,18134.800857,53134.800857
952933,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
952955,1,28899.08,6000,0,0,1100.9174312,1100.9174312,0,0,0,0,14400,980,0,0,34899.082569,0,-980,120.91743119,120.91743119,0,14400,3.0988702722,0,0,3050.3736186,-3047.274748,11352.725252,46372.725252
952960,1,30800,840,0,0,0,0,0,0,0,6000,13800,0,400,0,31640,0,0,400,400,0,19800,218.47035419,0,0,3588.6748454,-3370.204491,16429.795509,48469.795509
952960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,40000
952968,1,0,0,0,0,0,0,0,0,0,16400,39400,0,0,0,0,0,0,0,0,90000,55800,526.80794628,0,1508.149045,0,2034.9569913,57834.956991,147834.95699
952968,2,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
952969,1,0,0,8120,0,0,0,0,0,0,0,9600,0,0,0,0,8120,0,0,8120,0,9600,68.175145989,0,0,0,68.175145989,9668.175146,17788.175146
952974,1,0,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,70000,16700,449.33618947,0,1508.149045,0,1957.4852345,18657.485234,88657.485234
952974,2,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
952978,1,15000,0,0,0,600,0,600,0,0,0,8400,0,0,0,15000,0,0,600,600,0,8400,4.6483054083,0,0,3122.1471155,-3117.49881,5282.5011899,20882.50119
952978,2,7800,0,0,0,630,0,630,0,0,0,0,0,0,0,7800,0,0,630,630,0,0,0,0,0,0,0,0,8430
952978,3,0,0,0,0,480,0,480,0,0,0,0,0,0,0,0,0,0,480,480,0,0,0,0,0,0,0,0,480
952983,1,0,0,24050,0,0,0,0,0,0,8000,18000,0,0,0,0,24050,0,0,24050,52000,26000,92.966108166,0,4728.6,0,4821.5661082,30821.566108,106871.56611
952987,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,45000,18000,37.496330294,0,0,0,37.496330294,18037.49633,63037.49633
952987,2,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
952988,1,0,0,0,0,0,0,0,0,0,100,15600,0,0,0,0,0,0,0,0,12000,15700,21.695190776,0,0,0,21.695190776,15721.695191,27721.695191
952988,2,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
952991,1,0,0,15600,0,0,0,0,0,0,0,15600,0,0,0,0,15600,0,0,15600,0,15600,61.977405444,0,0,0,61.977405444,15661.977405,31261.977405
952991,2,0,0,6890,0,0,0,0,0,0,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,6890
952993,1,0,0,13650,0,0,0,0,0,0,0,9600,0,0,0,0,13650,0,0,13650,0,9600,74.372886533,0,603.259618,0,677.63250453,10277.632505,23927.632505
952993,2,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,9100
952996,1,25000,0,0,0,0,0,0,0,0,6000,12000,0,600,0,25000,0,0,600,600,0,18000,24.790962178,0,0,0,24.790962178,18024.790962,43624.790962
952996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,60000
952997,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,8.6768367622,0,0,0,8.6768367622,8.6768367622,9008.6768368
952999,1,26000,0,0,0,0,0,0,0,0,0,9600,0,0,0,26000,0,0,0,0,0,9600,20.142656769,0,452.4447135,0,472.58737027,10072.58737,36072.58737
953010,1,12000,0,0,0,0,0,0,0,0,0,6000,0,0,0,12000,0,0,0,0,0,6000,13.944916225,0,0,0,13.944916225,6013.9449162,18013.944916
953011,1,23000,0,0,0,0,0,0,0,0,0,14400,0,0,0,23000,0,0,0,0,0,14400,34.087572994,0,0,4485.8435568,-4451.755984,9948.2440162,32948.244016
953011,2,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,14500
953013,1,0,0,15600,0,0,0,0,0,0,0,96000,0,0,0,0,15600,0,0,15600,7000,96000,0,0,0,0,0,96000,118600
