NQUEST,Y,CN,CD1,CD2,CD,C,S
937612,16569.296611,14800,0,300,300,15100,1469.2966108
937617,41275.170199,25360,0,2500,2500,27860,13415.170199
937630,49489.24409,27500,0,0,0,27500,21989.24409
937631,13338.044696,9700,15000,0,15000,24700,-11361.9553
937648,45022.999555,19800,0,0,0,19800,25222.999555
937652,49968.847934,22900,0,0,0,22900,27068.847934
937668,24835.206822,19900,0,0,0,19900,4935.2068216
937697,22509.838583,25300,0,0,0,25300,-2790.161417
937704,25098.893898,17820,0,0,0,17820,7278.8938981
937725,3104.6483054,7700,0,0,0,7700,-4595.351695
937729,139690.63278,70200,0,0,0,70200,69490.632783
937746,140232.22313,39600,13980,950,14930,54530,85702.223131
937774,13300,18750,0,0,0,18750,-5450
937831,88053.671757,44000,0,0,0,44000,44053.671757
937835,30815.494351,16300,0,0,0,16300,14515.494351
937844,22458.878535,12800,0,0,0,12800,9658.8785352
937845,144918.63183,69300,38000,0,38000,107300,37618.631834
937974,217305.12949,64700,29000,0,29000,93700,123605.12949
937981,111874.76253,77400,0,0,0,77400,34474.762534
937989,81418.873656,70200,300,1000,1300,71500,9918.8736562
937990,44552.915135,17800,0,0,0,17800,26752.915135
937992,57085.463431,30760,200,0,200,30960,26125.463431
937994,60015.494351,22200,0,0,0,22200,37815.494351
937999,36030.988703,16300,0,0,0,16300,19730.988703
938002,19623.241527,12600,0,0,0,12600,7023.241527
938005,213857.94637,45600,0,0,0,45600,168257.94637
938021,51254.08314,28120,11000,1000,12000,40120,11134.08314
938024,44007.747176,20300,0,0,0,20300,23707.747176
938025,20306.197741,11100,0,0,0,11100,9206.1977405
938026,76672.036072,42300,0,3000,3000,45300,31372.036072
938029,136585.87081,57100,0,0,0,57100,79485.870807
938031,77752.103519,34800,0,0,0,34800,42952.103519
938046,15206.197741,11740,0,0,0,11740,3466.1977405
938097,10021.692092,13300,0,0,0,13300,-3278.307908
938104,182309.88703,50600,0,0,0,50600,131709.88703
938107,105894.34109,37750,0,0,0,37750,68144.341093
938109,124154.94351,33600,0,0,0,33600,90554.943514
938110,186952.38501,34300,0,0,0,34300,152652.38501
938111,15001.549435,11940,0,0,0,11940,3061.5494351
938112,43310.988703,27400,0,0,0,27400,15910.988703
938117,16857.08635,22700,0,0,0,22700,-5842.91365
938181,30435.082959,28300,0,0,0,28300,2135.0829591
938183,54108.742095,38900,0,0,0,38900,15208.742095
938185,34612.648302,15208,0,0,0,15208,19404.648302
938213,109071.86443,21200,0,0,0,21200,87871.864433
938242,17572.257614,9940,0,0,0,9940,7632.2576139
938267,51366.424012,17640,0,4000,4000,21640,29726.424012
938292,23670,23140,0,0,0,23140,530
938312,14416.234983,15600,0,0,0,15600,-1183.765017
938321,167323.95481,41800,0,0,0,41800,125523.95481
938328,141619.77405,71600,0,0,0,71600,70019.774054
938333,166536.12828,61700,0,0,0,61700,104836.12828
938341,13016.861394,18050,0,0,0,18050,-5033.138606
938362,9083.652748,14200,0,0,0,14200,-5116.347252
938373,170231.34372,43500,90000,0,90000,133500,36731.343722
938375,16646.483054,29100,0,0,0,29100,-12453.51695
938439,29360.21391,15057,0,0,0,15057,14303.21391
938440,56248.643755,27920,0,0,0,27920,28328.643755
938443,103735.32416,63116,0,3000,3000,66116,37619.324165
938457,71999.551884,37960,0,1500,1500,39460,32539.551884
938492,57507.792426,31000,0,700,700,31700,25807.792426
938495,306728.82741,89000,0,0,0,89000,217728.82741
938516,64215.43284,50000,27000,4000,31000,81000,-16784.56716
938542,28714.317633,18400,0,700,700,19100,9614.3176327
938546,47784.943514,52600,0,0,0,52600,-4815.056486
938553,65610.847106,23000,10000,0,10000,33000,32610.847106
938557,54781.756616,28700,7500,0,7500,36200,18581.756616
938562,18614.940394,14800,0,0,0,14800,3814.940394
938580,20626.340397,19800,0,0,0,19800,826.34039731
938583,42977.471757,22400,0,600,600,23000,19977.471757
938592,44256.800727,41000,0,0,0,41000,3256.8007275
938608,141266.87478,45000,0,5000,5000,50000,91266.874779
938647,21015.494351,15400,0,0,0,15400,5615.4943514
938652,80806.007419,40800,23000,300,23300,64100,16706.007419
938656,53663.94788,31200,0,1500,1500,32700,20963.94788
938657,94775.932047,55600,17000,0,17000,72600,22175.932047
938658,3106.1977405,15300,0,0,0,15300,-12193.80226
938668,126810.15972,51000,200,0,200,51200,75610.159723
938672,103670.89436,49000,0,0,0,49000,54670.894364
938673,159113.61936,56100,0,0,0,56100,103013.61936
938679,98461.977405,28060,0,0,0,28060,70401.977405
938687,39804.425039,56149.551162,0,0,0,56149.551162,-16345.12612
938703,141247.90962,70100,0,0,0,70100,71147.909622
938713,42350.688464,30362,0,0,0,30362,11988.688464
938755,46717.216595,21200,0,0,0,21200,25517.216595
938766,53153.851086,36600,0,0,0,36600,16553.851086
938770,162651.82895,79000,50000,0,50000,129000,33651.828952
938784,23111.493509,23600,0,2000,2000,25600,-2488.506491
938786,29017.403975,17860,0,0,0,17860,11157.403975
938794,77430.651267,36600,15000,0,15000,51600,25830.651267
938795,29114.123037,23000,0,0,0,23000,6114.1230368
938803,40492.932941,30360,0,0,0,30360,10132.932941
938828,43743.88849,35400,0,0,0,35400,8343.8884898
938833,46552.925224,28300,0,0,0,28300,18252.925224
938834,13015.494351,11600,0,0,0,11600,1415.4943514
938839,24082.395481,29600,0,0,0,29600,-5517.604519
938853,86500,53600,0,0,0,53600,32900
938865,88717.202137,39800,0,0,0,39800,48917.202137
938882,46073.078213,23080,0,0,0,23080,22993.078213
938888,49983.619873,22740,0,550,550,23290,26693.619873
938920,52822.203185,19300,0,600,600,19900,32922.203185
938992,23365.494351,16400,0,500,500,16900,6465.4943514
938993,49602.788983,25800,32000,0,32000,57800,-8197.211017
938996,24028.509607,17200,20000,0,20000,37200,-13171.49039
939031,89192.966108,41400,0,9700,9700,51100,38092.966108
939035,60634.087573,30500,0,0,0,30500,30134.087573
939041,80869.670932,44950,0,0,0,44950,35919.670932
939043,53200.048183,40700,0,0,0,40700,12500.048183
939051,38251.344236,21100,0,0,0,21100,17151.344236
939066,34317.973448,26700,0,2300,2300,29000,5317.9734476
939071,19734.087573,16600,0,0,0,16600,3134.087573
939088,17957.606594,16500,0,0,0,16500,1457.6065942
939109,36813.3794,40624,0,0,0,40624,-3810.6206
939114,85176.065642,40100,0,0,0,40100,45076.065642
939119,82831.150549,57300,0,0,0,57300,25531.150549
939139,58879.957079,23200,0,1100,1100,24300,34579.957079
939149,184122.67655,54000,0,0,0,54000,130122.67655
939153,281374.84201,73500,0,0,0,73500,207874.84201
939154,172250.77169,66200,0,0,0,66200,106050.77169
939156,49527.471757,17950,0,0,0,17950,31577.471757
939157,41985.932216,14500,0,0,0,14500,27485.932216
939161,114845.84287,45400,0,0,0,45400,69445.842869
939168,271655.38523,73600,17000,0,17000,90600,181055.38523
939173,46961.471757,26100,0,20000,20000,46100,861.47175681
939176,161773.33737,50300,0,0,0,50300,111473.33737
939177,59977.471757,27500,0,0,0,27500,32477.471757
939180,71353.953872,65200,0,0,0,65200,6153.9538715
939181,78729.53869,36700,-1000,0,-1000,35700,43029.53869
939188,48451.518755,23400,0,0,0,23400,25051.518755
939190,50710.296331,20300,0,0,0,20300,30410.296331
939194,77112.870272,37400,0,0,0,37400,39712.870272
939210,27291.834749,21300,0,0,0,21300,5991.8347487
939215,41939.715138,17960,0,0,0,17960,23979.715138
939222,78925.189513,29600,0,300,300,29900,49025.189513
939235,182760.60346,35007.069334,0,4500,4500,39507.069334,143253.53412
939240,23356.197741,22900,0,0,0,22900,456.19774054
939260,229682.93686,107900,0,3000,3000,110900,118782.93686
939261,131326.67211,68860,0,4000,4000,72860,58466.672114
939263,157704.42692,52400,2300,0,2300,54700,103004.42692
939264,15767.889832,14560,0,0,0,14560,1207.8898324
939266,91517.966108,42525,12000,4500,16500,59025,32492.966108
939271,77252.38842,31200,0,0,0,31200,46052.38842
939272,160889.04297,93800,0,0,0,93800,67089.042969
939278,39721.692092,17000,0,0,0,17000,22721.692092
939282,35516.006773,37900,0,0,0,37900,-2383.993227
939293,9300,7000,0,0,0,7000,2300
939294,6950,5300,0,0,0,5300,1650
939300,46353.432061,22300,0,0,0,22300,24053.432061
939302,58325.869491,32540,0,0,0,32540,25785.869491
939305,47778.672379,27000,0,0,0,27000,20778.672379
939308,70128.852411,42237.37284,25000,4000,29000,71237.37284,-1108.520429
939311,28376.493369,17400,0,0,0,17400,10976.493369
939312,46180.423839,39510,25000,0,25000,64510,-18329.57616
939315,729904.88965,73770,0,800,800,74570,655334.88965
939320,75121.310908,23600,0,0,0,23600,51521.310908
939322,356346.67597,80000,70000,0,70000,150000,206346.67597
939326,90591.64539,45000,0,0,0,45000,45591.64539
939334,26906.197741,13400,0,0,0,13400,13506.197741
939335,22637.628809,16100,0,0,0,16100,6537.6288086
939336,44389.169013,42200,0,0,0,42200,2189.1690128
939343,197219.77405,88920,0,4000,4000,92920,104299.77405
939346,89531.655273,30060,0,0,0,30060,59471.655273
939347,70221.996902,33000,0,0,0,33000,37221.996902
939348,41955.786973,25280,11000,4500,15500,40780,1175.7869726
939354,66208.370602,39400,0,0,0,39400,26808.370602
939356,39928.2757,51300,0,0,0,51300,-11371.7243
939358,49513.274016,27050,0,0,0,27050,22463.274016
939363,13665.494351,7860,0,0,0,7860,5805.4943514
939376,634332.26741,72922.673925,0,0,0,72922.673925,561409.59348
939384,166145.83124,155717.11844,0,6000,6000,161717.11844,4428.7127987
939390,30250.161545,17870,0,500,500,18370,11880.161545
939392,69392.966108,34200,1500,3000,4500,38700,30692.966108
939393,120665.36181,22350,0,300,300,22650,98015.361807
939409,22284.429949,16100,0,0,0,16100,6184.4299492
939412,24674.68227,17900,0,0,0,17900,6774.6822701
939424,40822.584889,18380,0,0,0,18380,22442.584889
939479,36015.591029,15850,0,0,0,15850,20165.591029
939522,56347.184113,27800,0,0,0,27800,28547.184113
939523,116322.53456,58300,0,0,0,58300,58022.534558
939527,135308.05672,53900,0,0,0,53900,81408.056725
939528,130044.18115,63000,0,0,0,63000,67044.181153
939529,346003.63102,215000,0,0,0,215000,131003.63102
939606,25207.501441,17480,0,0,0,17480,7727.5014408
939624,182335.88104,86100,0,0,0,86100,96235.881037
939626,30127.889832,9100,0,0,0,9100,21027.889832
939640,82378.928363,59500,0,0,0,59500,22878.928363
939656,14000.619774,12900,0,0,0,12900,1100.6197741
939671,44367.521477,21100,0,0,0,21100,23267.521477
939677,71257.633934,35200,0,2500,2500,37700,33557.633934
939686,44444.590536,28300,0,0,0,28300,16144.590536
939691,135826.84498,84250,17000,1000,18000,102250,33576.844976
939692,80934.087573,26300,0,0,0,26300,54634.087573
939706,122412.98631,90800,0,0,0,90800,31612.986312
939710,147709.88703,44500,0,0,0,44500,103209.88703
939718,108764.45495,103400,0,2500,2500,105900,2864.4549508
939732,71702.573007,37310,0,400,400,37710,33992.573007
939740,106012.84744,38600,0,0,0,38600,67412.847441
939743,28539.278444,22260,0,0,0,22260,6279.2784437
939761,20821.692092,14100,0,0,0,14100,6721.6920919
939762,35397.471757,32300,0,0,0,32300,3097.4717568
939764,41312.395481,23900,0,0,0,23900,17412.395481
939779,131202.56227,48700,0,0,0,48700,82502.562267
939780,94847.500612,58600,0,0,0,58600,36247.500612
939802,17503.09887,15800,0,0,0,15800,1703.0988703
939805,36523.241527,17800,0,0,0,17800,18723.241527
939808,2.4790962178,4300,0,0,0,4300,-4297.520904
939812,90849.189678,62000,0,500,500,62500,28349.189678
939817,127399.5707,52635,0,500,500,53135,74264.570703
939868,19601.549435,15700,0,0,0,15700,3901.5494351
939895,154845.81924,164900,0,0,0,164900,-10054.18076
939909,227382.04814,184400,0,0,0,184400,42982.04814
939911,20333.257208,16800,0,0,0,16800,3533.2572076
939925,31102.943927,30500,0,0,0,30500,602.94392676
939928,18530.988703,10700,0,0,0,10700,7830.9887027
939962,56515.026448,28830,0,0,0,28830,27685.026448
939963,220988.03771,57600,0,600,600,58200,162788.03771
939966,55185.308454,22500,0,0,0,22500,32685.308454
939985,34088.962081,19700,0,0,0,19700,14388.962081
940011,228170.29509,93400,0,0,0,93400,134770.29509
940014,48712.395481,24100,0,0,0,24100,24612.395481
940025,115025.50105,44200,0,0,0,44200,70825.501046
940031,153310.82444,64262,0,10000,10000,74262,79048.824435
940038,17021.692092,17000,0,0,0,17000,21.692091905
940047,204998.08293,41900,0,0,0,41900,163098.08293
940049,64800,37500,0,0,0,37500,27300
940050,246945.5773,141600,0,0,0,141600,105345.5773
940055,554519.55445,92800,0,0,0,92800,461719.55445
940065,126282.89214,97500,4000,0,4000,101500,24782.892137
940094,79543.85175,79400,0,800,800,80200,-656.1482498
940120,66299.887027,21900,0,0,0,21900,44399.887027
940145,60243.424612,28500,0,1000,1000,29500,30743.424612
940186,26299.478278,22500,0,0,0,22500,3799.4782779
940191,106575.43845,61980,0,0,0,61980,44595.438452
940213,120079.19315,88500,0,800,800,89300,30779.193154
940241,25652.395372,18300,0,900,900,19200,6452.3953717
940246,142926.09577,137800,0,0,0,137800,5126.0957719
940249,69589.202567,28800,0,0,0,28800,40789.202567
940259,25258.878535,17220,0,0,0,17220,8038.8785352
940270,181038.63578,77500,0,0,0,77500,103538.63578
940274,19527.09887,12240,0,0,0,12240,7287.0988703
940290,25606.071057,15830,0,0,0,15830,9776.0710574
940296,102061.98287,25500,0,0,0,25500,76561.982873
940306,44388.194935,41700,0,0,0,41700,2688.1949353
940308,67821.692092,55200,0,0,0,55200,12621.692092
940354,139447.82097,28900,25000,0,25000,53900,85547.820971
940359,81913.944916,43000,0,0,0,43000,38913.944916
940400,43207.230507,18640,0,0,0,18640,24567.230507
940433,49084.997815,26840,0,0,0,26840,22244.997815
940456,37256.321638,21320,0,0,0,21320,15936.321638
940484,64788.688464,36660,0,3000,3000,39660,25128.688464
940489,59361.190132,29700,0,0,0,29700,29661.190132
940504,217436.37272,53355,0,0,0,53355,164081.37272
940513,37523.241527,26000,0,0,0,26000,11523.241527
940519,50806.197741,32500,16700,0,16700,49200,1606.1977405
940549,59615.494351,25300,0,0,0,25300,34315.494351
940554,175271.93978,114400,0,0,0,114400,60871.93978
940559,176790.90649,67743.928628,0,0,0,67743.928628,109046.97786
940565,81471.462444,43560,8000,2500,10500,54060,27411.462444
940586,258685.26108,111400,0,0,0,111400,147285.26108
940589,62333.973493,39400,0,0,0,39400,22933.973493
940598,114251.86391,63400,11200,0,11200,74600,39651.86391
940605,85429.595287,67100,0,0,0,67100,18329.595287
940614,202526.70373,69184,0,0,0,69184,133342.70373
940618,112795.41477,66400,0,1000,1000,67400,45395.414768
940637,110830.56595,57700,50000,0,50000,107700,3130.5659476
940639,32992.966108,23400,0,0,0,23400,9592.9661082
940643,355297.57818,179500,0,0,0,179500,175797.57818
940663,37507.877389,31100,0,1000,1000,32100,5407.877389
940685,176602.63416,81100,0,2000,2000,83100,93502.634162
940689,52103.09887,33200,0,0,0,33200,18903.09887
940724,40929.862869,23240,27000,0,27000,50240,-9310.137131
940738,261461.09033,98900,0,10000,10000,108900,152561.09033
940743,112942.46511,82000,0,0,0,82000,30942.465112
940791,29200.929661,15000,0,0,0,15000,14200.929661
940804,151159.68196,61100,0,0,0,61100,90059.681958
940814,231371.86443,54400,0,0,0,54400,176971.86443
940848,122264.20919,74600,0,0,0,74600,47664.209191
940852,82424.127533,53700,0,1000,1000,54700,27724.127533
940884,137415.36889,66210,0,0,0,66210,71205.368893
940932,51066.997281,26400,0,7600,7600,34000,17066.997281
940943,188797.28549,82000,0,0,0,82000,106797.28549
940957,192270.53602,121400,0,0,0,121400,70870.536022
940958,64809.296611,50200,0,1000,1000,51200,13609.296611
940966,239346.51894,155700,0,0,0,155700,83646.518943
940978,174304.40059,84600,0,0,0,84600,89704.400587
941062,80045.540993,46400,0,0,0,46400,33645.540993
941084,443374.02443,182502.45839,40000,0,40000,222502.45839,220871.56604
941120,153593.70403,100000,0,0,0,100000,53593.704032
941124,142309.42704,46950,20000,0,20000,66950,75359.427038
941134,88702.199949,55400,0,450,450,55850,32852.199949
941156,165312.87274,47000,0,0,0,47000,118312.87274
941168,160036.69497,94000,19000,3000,22000,116000,44036.694973
941239,20300,10840,0,0,0,10840,9460
941244,237590.37431,135400,0,20000,20000,155400,82190.374313
941278,52347.908484,27400,0,0,0,27400,24947.908484
941305,87560.163318,59894,0,2000,2000,61894,25666.163318
941308,54951.016587,28500,0,0,0,28500,26451.016587
941310,85349.939527,62600,0,6600,6600,69200,16149.939527
941314,32200,21700,0,0,0,21700,10500
941349,39000,33960,0,400,400,34360,4640
941363,346079.31487,202591,0,0,0,202591,143488.31487
941433,248672.48599,88600,0,0,0,88600,160072.48599
941464,218496.87077,52500,0,2000,2000,54500,163996.87077
941482,137940.20328,74880,0,0,0,74880,63060.203282
941494,313478.92676,69900,0,0,0,69900,243578.92676
941503,55674.191306,26200,0,0,0,26200,29474.191306
941511,26621.692092,24500,0,0,0,24500,2121.6920919
941583,58649.321152,38096,0,0,0,38096,20553.321152
941592,217681.57979,36560,25000,0,25000,61560,156121.57979
941658,12092.966108,18900,0,0,0,18900,-6807.033892
941661,69626.735281,38700,0,0,0,38700,30926.735281
941662,59814.851931,48400,0,3000,3000,51400,8414.8519306
941736,161775.83317,91600,0,0,0,91600,70175.833175
941821,55714.838571,37200,700,0,700,37900,17814.838571
941837,49984.903372,41100,0,0,0,41100,8884.9033723
941848,587338.12614,89800,0,0,0,89800,497538.12614
941874,36204.939384,15900,0,0,0,15900,20304.939384
941893,314845.35202,92000,0,0,0,92000,222845.35202
941926,10103.718644,12840,0,0,0,12840,-2736.281356
941928,59302.697835,43200,0,0,0,43200,16102.697835
941932,186699.09153,99400,0,0,0,99400,87299.091526
941939,73622.044708,62340,-450,1500,1050,63390,10232.044708
942001,43509.686258,30450,0,0,0,30450,13059.686258
942011,35105.577966,18300,0,0,0,18300,16805.577966
942020,30478.269695,64020,0,0,0,64020,-33541.73031
942053,127416.71712,47600,0,800,800,48400,79016.71712
942056,23890.863432,19600,0,0,0,19600,4290.863432
942057,88701.426568,24420,200,3000,3200,27620,61081.426568
942071,69106.934917,28960,0,0,0,28960,40146.934917
942073,103604.2619,105800,25000,0,25000,130800,-27195.7381
942096,51803.09887,22600,0,0,0,22600,29203.09887
942099,84544.053926,44600,0,4000,4000,48600,35944.053926
942139,107389.40228,47000,0,0,0,47000,60389.402285
942144,61247.909622,102000,0,0,0,102000,-40752.09038
942152,32015.494351,18400,0,0,0,18400,13615.494351
942179,29150.619485,23740,0,0,0,23740,5410.6194851
942182,17326.483054,12000,0,0,0,12000,5326.4830541
942185,32277.471757,15600,0,0,0,15600,16677.471757
942196,202.47909622,14240,0,0,0,14240,-14037.5209
942197,32501.627705,24600,0,1000,1000,25600,6901.6277046
942241,15386.197741,9450,0,0,0,9450,5936.1977405
942245,64195.746578,55600,0,0,0,55600,8595.746578
942248,35940.285314,16800,0,0,0,16800,19140.285314
942250,58201.426568,36700,0,0,0,36700,21501.426568
942251,38470.988703,17800,0,0,0,17800,20670.988703
942256,24061.977405,19200,0,0,0,19200,4861.9774054
942258,620,6420,0,0,0,6420,-5800
